# x,rho,A0_scalar,C0_scalar,M0_scalar,A0_proca,C0_proca,M0_proca,A0_proca_nr_radial,C0_proca_nr_radial,M0_proca_nr_radial,A0_scalar_sp,C0_scalar_sp,M0_scalar_sp,A2_scalar,C2_scalar,A2_proca,C2_proca
8.004804022216376325e+01,9.435398506202655966e+00,1.005022043469805837e+00,1.010069465256882681e+00,1.999979703333470138e-01,1.004062666908498880e+00,1.008966953198695338e+00,1.619463280624131030e-01,1.004007921089556277e+00,1.008861642330293407e+00,1.604131142920290354e-01,1.004996835630136864e+00,1.009993905657594837e+00,1.999934497523687960e-01,-1.673810401767189443e-09,-1.570367989622998513e-07,-2.406779638539122620e-07,-8.251393007164744154e-04
8.030793645665130498e+01,9.466032916937079378e+00,1.005005703143572182e+00,1.010036612551755031e+00,1.999977157927766425e-01,1.004063567265495394e+00,1.008954563264219617e+00,1.625079887289873071e-01,1.004009289509296909e+00,1.008850007377275482e+00,1.609888835744645863e-01,1.004980689860578202e+00,1.009961593387928458e+00,1.999944624168023266e-01,-1.588700808591086831e-09,-1.489259984807159855e-07,-2.427859122869361293e-07,-8.109449590723209842e-04
8.056783269113886092e+01,9.496667327671504566e+00,1.004989484926160248e+00,1.010004006380349706e+00,1.999981058385773836e-01,1.004064331707971380e+00,1.008942071011157182e+00,1.630644505079231477e-01,1.004010478384387284e+00,1.008838239111046198e+00,1.615577757423699301e-01,1.004964627864594728e+00,1.009929462527385580e+00,1.999946535842143658e-01,-1.508521513460867004e-09,-1.412935795584077172e-07,-2.447575085624626357e-07,-7.969210928554694299e-04
8.082772892562640266e+01,9.527301738405927978e+00,1.004973380696892127e+00,1.009971630312153534e+00,1.999988629219155156e-01,1.004064961064672801e+00,1.008929477373616601e+00,1.636156940882630972e-01,1.004011477561449261e+00,1.008826331423622991e+00,1.621193104640271943e-01,1.004948677263927559e+00,1.009897549237712244e+00,1.999951722145713873e-01,-1.432675271673202829e-09,-1.340809136168778928e-07,-2.465943820125910393e-07,-7.830669741323345980e-04
8.108762516011394439e+01,9.557936149140353166e+00,1.004957357037711940e+00,1.009939416875365703e+00,1.999986897174164668e-01,1.004065393109935034e+00,1.008916736777689227e+00,1.641591647760468342e-01,1.004012399967771918e+00,1.008814346965460684e+00,1.626779922895686403e-01,1.004932829252503490e+00,1.009865841111388329e+00,1.999957047029226886e-01,-1.359799617201421714e-09,-1.271557870730575170e-07,-2.482373543007136783e-07,-7.694619273676239204e-04
8.134752139460148612e+01,9.588570559874776578e+00,1.004941443161472714e+00,1.009907425020671434e+00,1.999987939762587763e-01,1.004065670470626337e+00,1.008903882076009006e+00,1.646965060749719378e-01,1.004013056039728236e+00,1.008802188689087886e+00,1.632260810247669613e-01,1.004917067436987166e+00,1.009834315613423961e+00,1.999956242645055116e-01,-1.290852365226230416e-09,-1.206106074258872371e-07,-2.497310895120379082e-07,-7.560532514879600343e-04
8.160741762908902786e+01,9.619204970609199989e+00,1.004925648947116112e+00,1.009875674653876398e+00,1.999996174556491757e-01,1.004065818563940615e+00,1.008890932500963622e+00,1.652286869132544300e-01,1.004013622418948426e+00,1.008789946417174566e+00,1.637706804742975197e-01,1.004901429312440087e+00,1.009803022109783566e+00,1.999964944398784361e-01,-1.225935276303488529e-09,-1.144546030701366746e-07,-2.511013028895890240e-07,-7.428091641225742373e-04
8.186731386357658380e+01,9.649839381343625178e+00,1.004909932961876695e+00,1.009844082147064892e+00,1.999995271488299864e-01,1.004065819288843864e+00,1.008877875291962711e+00,1.657549223556482876e-01,1.004014035971279029e+00,1.008777591720297240e+00,1.643091713601942949e-01,1.004885871141744103e+00,1.009771901618244483e+00,1.999965731290812287e-01,-1.163555904214644038e-09,-1.085434222621566079e-07,-2.523319932981974862e-07,-7.297532383168295724e-04
8.212721009806411132e+01,9.680473792078048589e+00,1.004894315043874053e+00,1.009812687522119834e+00,1.999993600704239316e-01,1.004065629514863334e+00,1.008864680368515065e+00,1.662733986370013572e-01,1.004014260769352962e+00,1.008765107639347569e+00,1.648400187965331498e-01,1.004870420794088393e+00,1.009740990671472938e+00,1.999970359110342655e-01,-1.104284781519738231e-09,-1.029319246949848029e-07,-2.533857757235138327e-07,-7.169419685846424150e-04
8.238710633255166726e+01,9.711108202812473777e+00,1.004878822088381307e+00,1.009781545016968263e+00,2.000002514421198307e-01,1.004065316277390041e+00,1.008851396989186799e+00,1.667867811939522105e-01,1.004014406338482157e+00,1.008752544329453382e+00,1.653676609352989768e-01,1.004855066808656217e+00,1.009710273363895183e+00,1.999974527081988251e-01,-1.048740465461937506e-09,-9.767919646152545617e-08,-2.543268048184755775e-07,-7.042900617318568167e-04
8.264700256703920900e+01,9.741742613546897189e+00,1.004863405107043084e+00,1.009750555780868808e+00,2.000002449703731089e-01,1.004064880400616921e+00,1.008838026058940240e+00,1.672950560577583790e-01,1.004014326055010065e+00,1.008739842988319202e+00,1.658860078866774279e-01,1.004839796610148994e+00,1.009679732296601795e+00,1.999973414314612230e-01,-9.953631004223914247e-10,-9.263484471039931843e-08,-2.551565754897410364e-07,-6.917967691474949908e-04
8.290689880152676494e+01,9.772377024281322377e+00,1.004848075057153567e+00,1.009719741913334135e+00,1.999998199343589189e-01,1.004064265258919564e+00,1.008824528303743584e+00,1.677958474286060375e-01,1.004014143231720890e+00,1.008727052475220765e+00,1.664000833435566318e-01,1.004824642946912316e+00,1.009649410542292847e+00,1.999980922765772495e-01,-9.444248922726433704e-10,-8.782494703095125913e-08,-2.558264090820026678e-07,-6.795364800309549886e-04
8.316679503601429246e+01,9.803011435015745789e+00,1.004832874918316410e+00,1.009689190087802446e+00,2.000007801292265075e-01,1.004063510536001402e+00,1.008810932915442216e+00,1.682907228118981913e-01,1.004013829487898191e+00,1.008714164942859925e+00,1.669086671647667663e-01,1.004809565632063251e+00,1.009619253897840796e+00,1.999980795670274758e-01,-8.969155882585513811e-10,-8.334414395429697542e-08,-2.563742744685890072e-07,-6.674587335522494391e-04
8.342669127050184841e+01,9.833645845750170977e+00,1.004817748581209536e+00,1.009658787112917677e+00,2.000008579023345168e-01,1.004062638935114382e+00,1.008797256261516617e+00,1.687805675862895372e-01,1.004013332414734005e+00,1.008701162649262351e+00,1.674095221649604115e-01,1.004794592719396640e+00,1.009589299179989963e+00,1.999985032844483201e-01,-8.512558220567748803e-10,-7.904063153283810367e-08,-2.568211068352154427e-07,-6.555343266803204247e-04
8.368658750498939014e+01,9.864280256484594389e+00,1.004802698590871790e+00,1.009628538119223595e+00,2.000001873247032325e-01,1.004061633827904254e+00,1.008783487318260841e+00,1.692646463625335773e-01,1.004012754093655424e+00,1.008688079107750601e+00,1.679068482973477550e-01,1.004779710350175215e+00,1.009559527324480843e+00,1.999988242342215783e-01,-8.074913964850542905e-10,-7.491875761220416936e-08,-2.571537432958115613e-07,-6.437856141423001829e-04
8.394648373947693187e+01,9.894914667219017801e+00,1.004787783127898626e+00,1.009598560420625013e+00,2.000012167958097054e-01,1.004060457320596900e+00,1.008769601331488630e+00,1.697413297939948384e-01,1.004011985031719290e+00,1.008674887076136395e+00,1.683960181141277990e-01,1.004764909442344534e+00,1.009529925631053038e+00,1.999986965109269432e-01,-7.668677397669111772e-10,-7.109743563590442087e-08,-2.573429497149819440e-07,-6.322639068919195127e-04
8.420637997396447361e+01,9.925549077953442989e+00,1.004772939373411500e+00,1.009568727319189563e+00,2.000013787795772158e-01,1.004059169641437377e+00,1.008755640237279927e+00,1.702130668891345400e-01,1.004011105512452096e+00,1.008661605953770302e+00,1.688803374486048947e-01,1.004750218376081028e+00,1.009500531382032218e+00,1.999993467677961545e-01,-7.278220132710587817e-10,-6.742690154304516773e-08,-2.574408726413063206e-07,-6.208902466612541658e-04
8.446627620845201534e+01,9.956183488687866401e+00,1.004758167219107934e+00,1.009539038594958082e+00,2.000006965295627326e-01,1.004057771597437032e+00,1.008741604901065791e+00,1.706798484287538054e-01,1.004010112371192420e+00,1.008648238074532077e+00,1.693596295860327339e-01,1.004735600254834882e+00,1.009471294802304797e+00,1.999992595688455943e-01,-6.903411551851217726e-10,-6.390588358559106885e-08,-2.574488590945668439e-07,-6.096638792823757310e-04
8.472617244293957128e+01,9.986817899422291589e+00,1.004743523266217631e+00,1.009509608357650690e+00,2.000015730054945373e-01,1.004056212115714164e+00,1.008727462145170062e+00,1.711394855358639999e-01,1.004008945404953224e+00,1.008634774143035706e+00,1.698312998471996071e-01,1.004721083261043590e+00,1.009442252915303762e+00,1.999996572463314526e-01,-6.555063730983248269e-10,-6.063734940682842673e-08,-2.573277844680232875e-07,-5.986541464447544397e-04
8.498606867742711302e+01,1.001745231015671500e+01,1.004728954318892642e+00,1.009480329336849058e+00,2.000018187941394188e-01,1.004054527791785389e+00,1.008713237454672784e+00,1.715934582382891704e-01,1.004007695581207837e+00,1.008621227354033367e+00,1.702991459513725214e-01,1.004706651371469306e+00,1.009413383806446962e+00,1.999998983482020321e-01,-6.221269142525747050e-10,-5.750748278374236899e-08,-2.571092551660500111e-07,-5.878130756655871496e-04
8.524596491191465475e+01,1.004808672089114019e+01,1.004714454959998449e+00,1.009451190608936511e+00,2.000012342386533193e-01,1.004052738722948757e+00,1.008698944513159557e+00,1.720425679098580574e-01,1.004006284924772618e+00,1.008607595685742764e+00,1.707598120621487969e-01,1.004692298700352371e+00,1.009384679074442515e+00,1.999997651832339518e-01,-5.900826773239108032e-10,-5.450480878745397558e-08,-2.568099599016658228e-07,-5.771140092611569362e-04
8.550586114640219648e+01,1.007872113162556360e+01,1.004700072706414371e+00,1.009422287952721931e+00,2.000018588284206145e-01,1.004050829775946951e+00,1.008684574014431456e+00,1.724861322146022669e-01,1.004004760473093505e+00,1.008593879804455584e+00,1.712152464684699449e-01,1.004678049606542833e+00,1.009356170671797281e+00,2.000003300465209022e-01,-5.601741504128403839e-10,-5.170534660662768878e-08,-2.564193535432108034e-07,-5.665780183597441538e-04
8.576575738088975243e+01,1.010935554235998879e+01,1.004685771065456867e+00,1.009393547789120271e+00,2.000021877069977638e-01,1.004048767982282486e+00,1.008670106096289709e+00,1.729227023293778975e-01,1.004003135340413522e+00,1.008580082660129440e+00,1.716659671843898949e-01,1.004663870244615342e+00,1.009327812928574986e+00,2.000001819278137416e-01,-5.316473177372365499e-10,-4.903717001040144438e-08,-2.559152319786472458e-07,-5.562514189993653796e-04
8.602565361537729416e+01,1.013998995309441220e+01,1.004671537073701826e+00,1.009364943984200069e+00,2.000016997217799186e-01,1.004046606975495637e+00,1.008655575765346368e+00,1.733545074367508487e-01,1.004001349547148703e+00,1.008566211752748298e+00,1.721093550685282025e-01,1.004649788875846994e+00,1.009299643005969749e+00,2.000005636091239658e-01,-5.042592972345039719e-10,-4.647715896059343418e-08,-2.553390206865122635e-07,-5.460615584922761095e-04
8.628554984986482168e+01,1.017062436382883561e+01,1.004657409612814467e+00,1.009336554898407456e+00,2.000020830347611911e-01,1.004044347535194781e+00,1.008640983839534488e+00,1.737815424761381122e-01,1.003999479666231709e+00,1.008552256757714982e+00,1.725486510570741205e-01,1.004635787524760904e+00,1.009271636419428964e+00,2.000007377805725628e-01,-4.785870956763736786e-10,-4.407995824254476911e-08,-2.546919130797933795e-07,-5.360076898021454367e-04
8.654544608435237762e+01,1.020125877456326080e+01,1.004643368041019169e+00,1.009308338913552650e+00,2.000024940329954148e-01,1.004041944015929611e+00,1.008626302969403810e+00,1.742018099898530181e-01,1.003997473879087776e+00,1.008538234923565202e+00,1.729815800381037660e-01,1.004621863230279688e+00,1.009243788701241762e+00,2.000006075027095098e-01,-4.542146619871862913e-10,-4.180592280028533676e-08,-2.539433302585084391e-07,-5.261540877951414140e-04
8.680534231883991936e+01,1.023189318529768421e+01,1.004629392248729269e+00,1.009280255496719292e+00,2.000021012622514582e-01,1.004039429845509979e+00,1.008611554948828148e+00,1.746166933734813187e-01,1.003995355161405367e+00,1.008524138073845000e+00,1.734090862355717744e-01,1.004608036647905100e+00,1.009216126896163246e+00,2.000010993195853459e-01,-4.308131325205920202e-10,-3.962384138653147838e-08,-2.531189571125985326e-07,-5.164554458994398498e-04
8.706523855332747530e+01,1.026252759603210940e+01,1.004615512909258435e+00,1.009252366456413474e+00,2.000022532634540551e-01,1.004036822652483618e+00,1.008596750978276502e+00,1.750269110187880617e-01,1.003993144632375767e+00,1.008509961085778173e+00,1.738320449978669191e-01,1.004594276763077110e+00,1.009188609142397386e+00,2.000009011786605673e-01,-4.087828631461236921e-10,-3.757152586082780325e-08,-2.522317755836254565e-07,-5.068875784173655728e-04
8.732513478781501703e+01,1.029316200676653281e+01,1.004601724422353071e+00,1.009224660493554193e+00,2.000027452020483043e-01,1.004034108797194236e+00,1.008581883427941861e+00,1.754318361184558084e-01,1.003990789839430020e+00,1.008495735700873253e+00,1.742481303190380193e-01,1.004580611871624063e+00,1.009161272677542964e+00,2.000012745501193734e-01,-3.879658846015805239e-10,-3.563387511838991069e-08,-2.512736130332435315e-07,-4.974702340928983512e-04
8.758503102230255877e+01,1.032379641750095800e+01,1.004587999911912499e+00,1.009197083445353194e+00,2.000024461024875189e-01,1.004031259888928940e+00,1.008566936875518349e+00,1.758301940070393088e-01,1.003988350078462544e+00,1.008481425347946381e+00,1.746598826749751476e-01,1.004567022238958662e+00,1.009134090702120234e+00,2.000013922393684695e-01,-3.679763339098967367e-10,-3.377437077093261614e-08,-2.502282230505846462e-07,-4.882449780882336518e-04
8.784492725679010050e+01,1.035443082823538141e+01,1.004574362248630059e+00,1.009169681391177908e+00,2.000023761693714985e-01,1.004028323255137245e+00,1.008551939846705325e+00,1.762239944422590021e-01,1.003985794621913730e+00,1.008467061017644717e+00,1.750659193112630296e-01,1.004553507580123517e+00,1.009107062347760264e+00,2.000012710696002505e-01,-3.490760943173801847e-10,-3.201767940112970665e-08,-2.491276198946478457e-07,-4.791453354430041511e-04
8.810482349127765644e+01,1.038506523896980660e+01,1.004560820105034002e+00,1.009142471793065488e+00,2.000029476998121669e-01,1.004025299640050939e+00,1.008536893106182442e+00,1.766132359480055425e-01,1.003983130908036703e+00,1.008452634705921724e+00,1.754665227976172359e-01,1.004540085138972083e+00,1.009080210138533662e+00,2.000016999022496966e-01,-3.313009875366290444e-10,-3.036704451586065802e-08,-2.479728438361031577e-07,-4.701705766208710661e-04
8.836471972576519818e+01,1.041569964970423001e+01,1.004547340198758132e+00,1.009115387587590451e+00,2.000027405783923462e-01,1.004022148637087053e+00,1.008521774814921779e+00,1.769961138277787449e-01,1.003980380493401547e+00,1.008438125425671572e+00,1.758626033506699993e-01,1.004526726528892855e+00,1.009053495747311846e+00,2.000014605004060420e-01,-3.142307591405141938e-10,-2.878279998481124953e-08,-2.467408354557391515e-07,-4.613799684617438937e-04
8.862461596025273991e+01,1.044633406043865520e+01,1.004533937983566494e+00,1.009088459906521296e+00,2.000024575514917080e-01,1.004018900484717536e+00,1.008506603144112113e+00,1.773739079357032622e-01,1.003977505015934524e+00,1.008423595699102782e+00,1.762524272585870577e-01,1.004513460040916906e+00,1.009026956433521471e+00,2.000018313891043786e-01,-2.980198275854370841e-10,-2.727945021893026674e-08,-2.454518720322048068e-07,-4.527309840714144546e-04
8.888451219474028164e+01,1.047696847117307861e+01,1.004520635674555962e+00,1.009061733494241109e+00,2.000031071901403334e-01,1.004015570500796706e+00,1.008491387023755737e+00,1.777472559359179749e-01,1.003974544010731718e+00,1.008408980444797987e+00,1.766377027952094614e-01,1.004500264357163664e+00,1.009000563314911059e+00,2.000019010669329689e-01,-2.828463596414712071e-10,-2.587364426095670257e-08,-2.441157541578708954e-07,-4.442018059865073237e-04
8.914440842922782338e+01,1.050760288190750202e+01,1.004507393924971348e+00,1.009035129078248660e+00,2.000029902363657519e-01,1.004012146517196502e+00,1.008476120441213375e+00,1.781155880671121128e-01,1.003971483104095341e+00,1.008394319310573994e+00,1.770177559506251053e-01,1.004487141641209114e+00,1.008974318816522331e+00,2.000017935718711171e-01,-2.682731409976265783e-10,-2.452422287349654920e-08,-2.427264236521153649e-07,-4.358108451791966112e-04
8.940430466371537932e+01,1.053823729264192721e+01,1.004494221138334975e+00,1.009008663585223342e+00,2.000025024646067684e-01,1.004008604351960932e+00,1.008460791957440872e+00,1.784777955116901016e-01,1.003968322019421100e+00,1.008379612585263541e+00,1.773925354140301336e-01,1.004474105993023114e+00,1.008948241296964587e+00,2.000021676489983358e-01,-2.543722064343948454e-10,-2.323793134592665477e-08,-2.412725941136359042e-07,-4.275951992721795558e-04
8.966420089820290684e+01,1.056887170337635062e+01,1.004481152378608799e+00,1.008982407638015832e+00,2.000032286218536293e-01,1.004004985372012770e+00,1.008445424102810239e+00,1.788356722439253810e-01,1.003965075238510973e+00,1.008364820163717424e+00,1.777626513811647047e-01,1.004461131466901636e+00,1.008922295711831119e+00,2.000018940407814472e-01,-2.414231634196565665e-10,-2.204091489784349677e-08,-2.397781526700742785e-07,-4.194943649399435724e-04
8.992409713269046279e+01,1.059950611411077581e+01,1.004468142559129973e+00,1.008956270411017098e+00,2.000031999353625578e-01,1.004001290280280401e+00,1.008430017584966309e+00,1.791892198263894398e-01,1.003961726332194493e+00,1.008350030081138105e+00,1.781273317546986645e-01,1.004448246314150639e+00,1.008896519293869698e+00,2.000022668119023628e-01,-2.289850787596766173e-10,-2.089176985091920246e-08,-2.382439916474625810e-07,-4.115076383587719052e-04
9.018399336717800452e+01,1.063014052484519922e+01,1.004455193381849076e+00,1.008930255331400128e+00,2.000025153164957104e-01,1.003997483671025259e+00,1.008414555721497852e+00,1.795368249106464864e-01,1.003958290954356070e+00,1.008335157840361873e+00,1.784872425865057788e-01,1.004435427793745284e+00,1.008870881289504862e+00,2.000022953658595337e-01,-2.170677926250326359e-10,-1.979140900838384246e-08,-2.366535624287803289e-07,-4.036894011021115842e-04
9.044388960166556046e+01,1.066077493557962441e+01,1.004442352100485492e+00,1.008904457567425750e+00,2.000033163216548837e-01,1.003993592621704734e+00,1.008399053173751447e+00,1.798796590166995557e-01,1.003954767375843105e+00,1.008320243479437606e+00,1.788422719705109465e-01,1.004422680309295046e+00,1.008845387136990679e+00,2.000022048186750057e-01,-2.060200700618386056e-10,-1.877240304274212660e-08,-2.350222909014038514e-07,-3.959999632652145152e-04
9.070378583615308798e+01,1.069140934631404782e+01,1.004429568196479439e+00,1.008878775362708202e+00,2.000033739356784912e-01,1.003989630311053594e+00,1.008383516819024051e+00,1.802182823278314083e-01,1.003951154701633763e+00,1.008305302803070402e+00,1.791923449312440852e-01,1.004410015062850103e+00,1.008820051355711733e+00,2.000025308974794080e-01,-1.954071336760450661e-10,-1.779402772941486778e-08,-2.333572926690169993e-07,-3.884197495193787274e-04
9.096368207064064393e+01,1.072204375704847301e+01,1.004416841588942733e+00,1.008853208553687875e+00,2.000027067533949598e-01,1.003985586003150798e+00,1.008367942188039157e+00,1.805521827753953368e-01,1.003947456199640431e+00,1.008290276298919208e+00,1.795375753659333717e-01,1.004397408377095235e+00,1.008794841951707877e+00,2.000022287744349092e-01,-1.852253400769349456e-10,-1.685593737799875802e-08,-2.316543631909918320e-07,-3.809658378954567759e-04
9.122357830512818566e+01,1.075267816778289642e+01,1.004404217333592975e+00,1.008827847873563721e+00,2.000033740750321032e-01,1.003981439346489424e+00,1.008352321374682115e+00,1.808804076238771374e-01,1.003943676575246746e+00,1.008275265151086231e+00,1.798781444360564585e-01,1.004384888432648282e+00,1.008769796087979786e+00,2.000026066474750730e-01,-1.757697272209295841e-10,-1.598562510330886103e-08,-2.299062695154319004e-07,-3.736711671965299033e-04
9.148347453961572739e+01,1.078331257851731984e+01,1.004391653533821094e+00,1.008802608940103873e+00,2.000035159763536574e-01,1.003977226132843015e+00,1.008336671420476227e+00,1.812045413936976546e-01,1.003939811755546696e+00,1.008260181191188876e+00,1.802138342147170946e-01,1.004372431211297600e+00,1.008744881332327870e+00,2.000025996974779674e-01,-1.667164933148487019e-10,-1.515282467150320981e-08,-2.281299939810605253e-07,-3.664809398421215825e-04
9.174337077410326913e+01,1.081394698925174502e+01,1.004379145525539530e+00,1.008777482359668243e+00,2.000029438151633143e-01,1.003972947019729833e+00,1.008320992973966490e+00,1.815245881768653979e-01,1.003935866680802702e+00,1.008245054963962106e+00,1.805448381071625974e-01,1.004360043165561045e+00,1.008720105879423068e+00,2.000025283645806840e-01,-1.580302020798350489e-10,-1.435422531122879289e-08,-2.263262896007858853e-07,-3.593944839771484731e-04
9.200326700859081086e+01,1.084458139998616844e+01,1.004366731157032566e+00,1.008752544344046820e+00,2.000034051966135262e-01,1.003968571327360504e+00,1.008305274131780616e+00,1.818391222102987148e-01,1.003931846198722333e+00,1.008229924127081789e+00,1.808713478288830612e-01,1.004347732825660922e+00,1.008695480709260295e+00,2.000028120206465698e-01,-1.499285141683331687e-10,-1.361006219632489684e-08,-2.244841541994556554e-07,-3.524614694663771083e-04
9.226316324307836680e+01,1.087521581072059362e+01,1.004354381845456556e+00,1.008727737329269125e+00,2.000036293423923806e-01,1.003964123042514478e+00,1.008289526194164676e+00,1.821492038374719902e-01,1.003927740009037173e+00,1.008214707582596459e+00,1.811928588150839292e-01,1.004335478623449740e+00,1.008670976664032048e+00,2.000024859861095905e-01,-1.422077580316979011e-10,-1.290132926083388632e-08,-2.226147351278637296e-07,-3.456450518331767498e-04
9.252305947756590854e+01,1.090585022145501704e+01,1.004342086871934381e+00,1.008703039729982542e+00,2.000031499028325221e-01,1.003959613383632599e+00,1.008273754202968053e+00,1.824553197749066435e-01,1.003923569281506945e+00,1.008199514728204127e+00,1.815103169986135023e-01,1.004323308641442480e+00,1.008646630798798238e+00,2.000028712860295321e-01,-1.347991950320873406e-10,-1.222162363031020314e-08,-2.207229203612521254e-07,-3.389277564715379061e-04
9.278295571205346448e+01,1.093648463218944222e+01,1.004329877212218003e+00,1.008678513913881636e+00,2.000034125913787153e-01,1.003955032993639973e+00,1.008257955147216611e+00,1.827570155181118261e-01,1.003919317875644701e+00,1.008184261602691034e+00,1.818229484386976735e-01,1.004311197717336013e+00,1.008622409178443702e+00,2.000028334367468519e-01,-1.278590963631070922e-10,-1.158543987415841654e-08,-2.188061034176168730e-07,-3.323253503713511953e-04
9.304285194654099200e+01,1.096711904292386563e+01,1.004317736960159024e+00,1.008654127847226967e+00,2.000037169233614409e-01,1.003950364973952292e+00,1.008242124218271307e+00,1.830534836330159898e-01,1.003914990751044067e+00,1.008168962583402717e+00,1.821309524107332656e-01,1.004299154177257458e+00,1.008598322518562851e+00,2.000027828049597278e-01,-1.212763691127946436e-10,-1.098241966766626933e-08,-2.168602980391825199e-07,-3.258669358803523413e-04
9.330274818102854795e+01,1.099775345365829082e+01,1.004305649642148746e+00,1.008629848359253955e+00,2.000033279013622711e-01,1.003945639951455915e+00,1.008226273482448754e+00,1.833461076744646590e-01,1.003910604127975059e+00,1.008153682655855921e+00,1.824350560940772581e-01,1.004287184087571783e+00,1.008574378535531668e+00,2.000030286642075217e-01,-1.149591616278225337e-10,-1.040402836554590008e-08,-2.148967174024871347e-07,-3.195031118787525800e-04
9.356264441551608968e+01,1.102838786439271423e+01,1.004293639680494898e+00,1.008605724618613753e+00,2.000033988078923353e-01,1.003940858535737002e+00,1.008210403528592591e+00,1.836348937968269035e-01,1.003906132143616903e+00,1.008138317367019754e+00,1.827340263966261424e-01,1.004275267842248853e+00,1.008550550709844895e+00,2.000026824527110225e-01,-1.090153902047847456e-10,-9.860252686731488385e-09,-2.129159861497460293e-07,-3.132332429981948092e-04
9.382254065000363141e+01,1.105902227512713765e+01,1.004281703239133572e+00,1.008581748895874819e+00,2.000037812643518653e-01,1.003935994472417548e+00,1.008194506841702864e+00,1.839185981077668952e-01,1.003901608144596391e+00,1.008122979868363966e+00,1.830293943733878326e-01,1.004263433401469729e+00,1.008526875954799173e+00,2.000030768089835764e-01,-1.034043461052749804e-10,-9.347285001216012522e-09,-2.109117475850569973e-07,-3.071024997747010769e-04
9.408243688449117315e+01,1.108965668586156283e+01,1.004269818375229217e+00,1.008557877011528436e+00,2.000034803623085000e-01,1.003931068762267120e+00,1.008178591537603142e+00,1.841981686902903481e-01,1.003897010837262460e+00,1.008107597385873522e+00,1.833201380674608916e-01,1.004251654580270436e+00,1.008503318992667319e+00,2.000030118514745103e-01,-9.801904967068007133e-11,-8.855208157050185987e-09,-2.088914392631492000e-07,-3.010768502525319030e-04
9.434233311897871488e+01,1.112029109659598625e+01,1.004258003261724985e+00,1.008534145549649930e+00,2.000033660845337846e-01,1.003926090844285079e+00,1.008162661034914365e+00,1.844740233692996612e-01,1.003892339284940372e+00,1.008092162322488328e+00,1.836061847159680682e-01,1.004239941417505388e+00,1.008479892843867409e+00,2.000029828076215765e-01,-9.292965126438616352e-11,-8.390499166595334682e-09,-2.068581339832319189e-07,-2.951407698377950164e-04
9.460222935346627082e+01,1.115092550733041143e+01,1.004246265554927131e+00,1.008510569918040556e+00,2.000038246101747963e-01,1.003921052675868841e+00,1.008146713687722240e+00,1.847457644009229960e-01,1.003887625994034805e+00,1.008076771637764546e+00,1.838890429640847313e-01,1.004228297707118189e+00,1.008456602214979458e+00,2.000031947317613690e-01,-8.814803328914298250e-11,-7.954226183657803511e-09,-2.048105791360828325e-07,-2.893087504232954459e-04
9.486212558795381256e+01,1.118155991806483485e+01,1.004234578114481469e+00,1.008487095477050843e+00,2.000036095461699137e-01,1.003915940442609456e+00,1.008130747370790115e+00,1.850127182451095087e-01,1.003882827890004492e+00,1.008061296139916019e+00,1.841666534690087065e-01,1.004216705669294996e+00,1.008433423041999122e+00,2.000028313840475913e-01,-8.355828314598568549e-11,-7.535668162217890804e-09,-2.027473307409318945e-07,-2.836063842498610368e-04
9.512202182244135429e+01,1.121219432879926003e+01,1.004222953153799391e+00,1.008463746811653294e+00,2.000033163897104727e-01,1.003910780028956395e+00,1.008114769684676393e+00,1.852760776442860247e-01,1.003877986594923222e+00,1.008045848742644690e+00,1.844409627547156649e-01,1.004205193120503603e+00,1.008410392066554584e+00,2.000032358880671490e-01,-7.920135392371421298e-11,-7.138597540706123909e-09,-2.006748660509224882e-07,-2.779893282542454788e-04
9.538191805692889602e+01,1.124282873953368345e+01,1.004211409271258848e+00,1.008440561355573584e+00,2.000038489439727729e-01,1.003905571995390211e+00,1.008098781159128210e+00,1.855358503934358416e-01,1.003873081838131620e+00,1.008030373966892546e+00,1.847109872562261446e-01,1.004193732963964525e+00,1.008387472814631813e+00,2.000031469607508883e-01,-7.512753827974329738e-11,-6.767628181054198559e-09,-1.985936936524303928e-07,-2.724569865608621059e-04
9.564181429141645197e+01,1.127346315026810863e+01,1.004199914387610582e+00,1.008417474531042357e+00,2.000037174593190803e-01,1.003900294196569787e+00,1.008082778272892055e+00,1.857909671840243249e-01,1.003868101589702411e+00,1.008014837266951291e+00,1.849761269513220119e-01,1.004182336803521203e+00,1.008364680413044834e+00,2.000031399332673210e-01,-7.121674036114106417e-11,-6.411676363834615603e-09,-1.965012772404276479e-07,-2.670502709099889537e-04
9.590171052590399370e+01,1.130409756100253205e+01,1.004188475033045203e+00,1.008394499481908069e+00,2.000032514567835762e-01,1.003894964779020960e+00,1.008066766154632976e+00,1.860422643062459858e-01,1.003863098863657211e+00,1.007999371435347458e+00,1.852388944776979796e-01,1.004171006337034378e+00,1.008342016792367346e+00,2.000033211679923817e-01,-6.748762231801395656e-11,-6.072456650151396081e-09,-1.944018931234513247e-07,-2.617378948578403391e-04
9.616160676039152122e+01,1.133473197173695546e+01,1.004177120223725739e+00,1.008371694609370817e+00,2.000038560205919802e-01,1.003889591580953811e+00,1.008050746803405007e+00,1.862900956454673906e-01,1.003858012051586535e+00,1.007983821517718370e+00,1.854963188907627902e-01,1.004159725485220589e+00,1.008319460175070903e+00,2.000029431704841154e-01,-6.401765982564998097e-11,-5.757079391364694681e-09,-1.922971637950200954e-07,-2.565061288338857663e-04
